state,district,fy_2022_obligations,fy_2023_obligations,fy_2024_obligations
IL,IL-01,94000.0,84000.0,201680.0
IL,IL-02,0.0,0.0,168903.0
IL,IL-03,6141.0,341700.0,0.0
IL,IL-04,0.0,0.0,0.0
IL,IL-05,150000.0,139134.0,149890.0
IL,IL-06,48866.0,49108.4,0.0
IL,IL-07,0.0,150352.0,0.0
IL,IL-08,899864.0,2629361.0,166465.0
IL,IL-09,2598198.42,1128112.73,282895.0
IL,IL-10,216073.0,108729.5,56267.0
IL,IL-11,12689.8,0.0,0.0
IL,IL-12,150000.0,0.0,0.0
IL,IL-13,3884903.72,7299180.59,1666223.27
IL,IL-14,0.0,0.0,0.0
IL,IL-15,0.0,0.0,0.0
IL,IL-16,0.0,162000.0,123883.0
IL,IL-17,149990.0,0.0,0.0
IN,IN-01,0.0,0.0,0.0
IN,IN-02,65000.0,509628.0,849096.0
IN,IN-03,150.0,19500.0,0.0
IN,IN-04,5272855.44,7094034.99,2213319.51
IN,IN-05,0.0,109598.0,0.0
IN,IN-06,0.0,0.0,0.0
IN,IN-07,209821.0,148110.0,1072239.0
IN,IN-08,0.0,0.0,0.0
IN,IN-09,2877000.0,3975315.0,1293332.45
KS,KS-01,2189749.0,159470.0,1916497.0
KS,KS-02,1097628.0,1232070.0,2094384.8
KS,KS-03,7546843.5,4126482.3,613219.4
KS,KS-04,723128.69,315570.67,253623.0
KY,KY-01,0.0,0.0,0.0
KY,KY-02,759998.0,0.0,0.0
KY,KY-03,-1651.65,1042626.12,0.0
KY,KY-04,0.0,16345.73,-650.0
KY,KY-05,0.0,0.0,0.0
KY,KY-06,183516.65,91532.1,264309.0
LA,LA-01,0.0,0.0,0.0
LA,LA-02,0.0,314860.0,0.0
LA,LA-03,0.0,74616.0,74642.0
LA,LA-04,0.0,0.0,0.0
LA,LA-05,0.0,0.0,0.0
LA,LA-06,222972.0,75343.47,75375.0
MA,MA-01,812549.99,126240.0,43975.0
MA,MA-02,1205232.65,603954.85,317387.0
MA,MA-03,2341352.38,1859183.0,2114362.0
MA,MA-04,175936.0,1997150.0,373808.0
MA,MA-05,4246522.97,11911180.92,5695373.17
MA,MA-06,4050309.94,3980806.91,1788671.52
MA,MA-07,5194009.29,4024681.85,4765565.45
MA,MA-08,659783.0,1089848.0,1278349.0
MA,MA-09,11620.0,0.0,155536.0
MD,MD-01,1390.0,1554900.0,98315.0
MD,MD-02,869739.0,474220.34,1580710.0
MD,MD-03,30714647.2,19423143.44,20249770.13
MD,MD-04,1096617082.82,1296289851.11,1058950727.12
MD,MD-05,1836296.76,1738419.5,3185442.0
MD,MD-06,177142.28,310956.51,285464.44
MD,MD-07,29260645.9,21205972.11,15157804.06
MD,MD-08,3366279.84,11381830.54,2839020.08
ME,ME-01,0.0,3448495.03,-296929.16
ME,ME-02,3397.68,0.0,0.0
MI,MI-01,3171762.27,1763028.63,1085044.75
MI,MI-02,0.0,0.0,0.0
MI,MI-03,0.0,166297.0,1066338.0
MI,MI-04,252003.76,6725.95,67099.0
MI,MI-05,69600.0,293156.81,133651.39
MI,MI-06,6325197.61,3203204.52,3737944.0
MI,MI-07,0.0,-32861.36,148252.0
MI,MI-08,0.0,45888.0,0.0
MI,MI-09,0.0,23644.0,0.0
MI,MI-10,0.0,0.0,0.0
MI,MI-11,419470.51,462737.1,1087346.5
MI,MI-12,0.0,0.0,0.0
MI,MI-13,0.0,0.0,0.0
MN,MN-01,29130.0,0.0,150000.0
MN,MN-02,0.0,0.0,165073.0
MN,MN-03,1231941.52,1725176.76,196990.93
MN,MN-04,227200.0,745151.08,445236.0
MN,MN-05,1103017.5,1538065.25,1400601.0
MN,MN-06,0.0,19225.33,827.64
MN,MN-07,0.0,0.0,0.0
MN,MN-08,0.0,0.0,0.0
MO,MO-01,1403325.0,589482.0,430792.0
MO,MO-02,0.0,0.0,0.0
MO,MO-03,0.0,0.0,0.0
MO,MO-04,895507.0,271979.0,1454639.0
MO,MO-05,16776.63,0.0,0.0
MO,MO-06,0.0,0.0,0.0
MO,MO-07,0.0,26122.0,0.0
MO,MO-08,1331101.84,1097418.0,265408.53
MS,MS-01,550905.0,9947.3,0.0
MS,MS-02,0.0,0.0,0.0
MS,MS-03,17504854.55,12752013.68,9995084.58
MS,MS-04,163725806.43,143189967.49,143946721.82
MT,MT-01,3431182.57,8038698.12,10310785.53
MT,MT-02,0.0,0.0,0.0
NC,NC-01,0.0,0.0,0.0
NC,NC-02,1811799.0,56881.23,331268.0
NC,NC-03,0.0,0.0,0.0
NC,NC-04,3653450.9,5378448.8,4618741.7
NC,NC-05,0.0,-12.97,0.0
NC,NC-06,14690.0,-2144.99,18050.0
NC,NC-07,137090.0,0.0,0.0
NC,NC-08,0.0,0.0,0.0
NC,NC-09,55680.0,12000.0,0.0
NC,NC-10,0.0,899989.0,35780.8
NC,NC-11,149993.0,0.0,999865.0
NC,NC-12,0.0,0.0,0.0
NC,NC-13,1382732.29,908671.15,-5865.32
NC,NC-14,24250.66,0.0,0.0
ND,ND-00,0.0,293092.0,352397.07
NE,NE-01,76543.0,223788.0,32940.0
NE,NE-02,0.0,0.0,0.0
NE,NE-03,0.0,0.0,0.0
NH,NH-01,1111241.0,4306085.0,6786446.0
NH,NH-02,7558822.86,6664880.73,4869318.56
NJ,NJ-01,0.0,0.0,0.0
NJ,NJ-02,0.0,0.0,0.0
NJ,NJ-03,2582756.24,-1282070.0,0.0
NJ,NJ-04,0.0,0.0,-137.12
NJ,NJ-05,800000.0,-519216.0,149584.0
NJ,NJ-06,1539374.0,185549.9,0.0
NJ,NJ-07,4680115.19,7500700.02,6203596.15
NJ,NJ-08,983470.19,168799.87,1001253.99
NJ,NJ-09,42400.0,336751.71,103839.6
NJ,NJ-10,235505.0,900000.0,375000.0
NJ,NJ-11,468004.0,849835.0,38483.0
NJ,NJ-12,1016224.0,1356024.0,734212.0
NM,NM-01,3580783.31,722434.37,1543943.13
NM,NM-02,254605.22,962359.3,184565.25
NM,NM-03,890379.0,1069506.0,174583.0
NV,NV-01,17694.25,0.0,0.0
NV,NV-02,0.0,-6065.78,0.0
NV,NV-03,0.0,0.0,0.0
NV,NV-04,0.0,0.0,0.0
NY,NY-01,211978.0,0.0,17960.0
NY,NY-02,0.0,0.0,149992.0
NY,NY-03,162979.92,74181.0,78200.0
NY,NY-04,0.0,0.0,0.0
NY,NY-05,0.0,0.0,0.0
NY,NY-06,0.0,50000.0,0.0
NY,NY-07,1000309.0,1211517.0,1149915.0
NY,NY-08,747880.0,0.0,48728.0
NY,NY-09,0.0,0.0,0.0
NY,NY-10,26550.0,70500.0,114000.0
NY,NY-11,0.0,0.0,0.0
NY,NY-12,0.0,44500.19,90905.95
NY,NY-13,207500.0,212604.0,259209.42
NY,NY-14,0.0,0.0,0.0
NY,NY-15,0.0,0.0,0.0
NY,NY-16,31000.0,166500.0,0.0
NY,NY-17,0.0,0.0,0.0
NY,NY-18,149994.0,0.0,0.0
NY,NY-19,451162.0,1383873.98,2132500.0
NY,NY-20,486049.64,697280.0,2186825.74
NY,NY-21,337250.0,9950.0,0.0
NY,NY-22,1335350.7,1286816.42,5048859.98
NY,NY-23,110873.0,358925.0,1618920.0
NY,NY-24,1048257.0,1350000.0,850000.0
NY,NY-25,1377610.33,1663878.48,995329.03
NY,NY-26,323967.0,572332.08,1896939.6
OH,OH-01,0.0,399665.2,709034.71
OH,OH-02,0.0,88202.22,0.0
OH,OH-03,2219368.82,2816722.57,1638059.23
OH,OH-04,0.0,65565.0,26462.0
OH,OH-05,0.0,22875.0,0.0
OH,OH-06,150000.0,243410.0,0.0
OH,OH-07,1644696.0,2697976.0,1672781.44
OH,OH-08,187383.0,936626.0,84201.0
OH,OH-09,0.0,0.0,400290.61
OH,OH-10,5083467.75,4493681.0,3710161.0
OH,OH-11,58753856.39,33317787.87,20265816.64
OH,OH-12,370469.79,1015828.0,777386.0
OH,OH-13,3593755.0,6624096.93,5985993.0
OH,OH-14,0.0,0.0,0.0
OH,OH-15,443487.0,1246344.0,182289.0
OK,OK-01,749868.0,-72.44,149562.0
OK,OK-02,0.0,0.0,0.0
OK,OK-03,166499.0,1090121.0,589732.0
OK,OK-04,1517085.4,33700.0,179998.0
OK,OK-05,149407.0,0.0,0.0
OR,OR-01,2076807.88,3345070.92,2239493.35
OR,OR-02,0.0,0.0,0.0
OR,OR-03,19360.27,0.0,0.0
OR,OR-04,570448.0,68504.3,657904.0
OR,OR-05,149976.0,386649.0,1123574.0
OR,OR-06,150000.0,900000.0,0.0
PA,PA-01,1006529.15,571705.0,176419.0
PA,PA-02,18390.0,0.0,0.0
PA,PA-03,339559.0,925125.94,1316135.62
PA,PA-04,499929.0,205304.0,841049.0
PA,PA-05,24566.77,0.0,206650.0
PA,PA-06,155623.3,0.0,247144.08
PA,PA-07,3264947.74,8398742.49,10602304.09
PA,PA-08,0.0,0.0,0.0
PA,PA-09,0.0,0.0,0.0
PA,PA-10,0.0,0.0,0.0
PA,PA-11,1640716.0,3805917.0,1780555.4
PA,PA-12,21398265.31,10039577.0,13883316.8
PA,PA-13,130368.0,27683.0,148888.0
PA,PA-14,1627712.6,2246817.68,3800059.48
PA,PA-15,587368.31,1033641.62,1748644.28
PA,PA-16,31189.0,36700.0,0.0
PA,PA-17,965239.0,250198.0,900489.0
RI,RI-01,173671.12,22736.0,149671.0
RI,RI-02,10400.0,170497.0,0.0
SC,SC-01,0.0,0.0,0.0
SC,SC-02,0.0,76675.0,49749.0
SC,SC-03,-175887.27,194626.0,-158477.19
SC,SC-04,0.0,0.0,0.0
SC,SC-05,15000.0,35200.0,32300.0
SC,SC-06,310086.0,0.0,165775.0
SC,SC-07,0.0,0.0,0.0
SD,SD-00,3192614.56,-25602.13,252418.0
TN,TN-01,83000.0,53037.6,0.0
TN,TN-02,389150.0,2402982.0,165517.0
TN,TN-03,19376190.98,25336435.08,20418916.37
TN,TN-04,1422.09,524990.0,149995.0
TN,TN-05,1256703.27,344250.0,587838.62
TN,TN-06,0.0,0.0,150000.0
TN,TN-07,157093.5,149970.0,849000.0
TN,TN-08,0.0,0.0,0.0
TN,TN-09,0.0,141924.05,91195.7
TX,TX-01,0.0,0.0,0.0
TX,TX-02,0.0,99465.0,35000.0
TX,TX-03,0.0,0.0,309436.0
TX,TX-04,1209593.0,696590.0,698418.0
TX,TX-05,0.0,0.0,0.0
TX,TX-06,13286876.43,-3566144.67,1017577.99
TX,TX-07,389989.58,2266780.63,177190.83
TX,TX-08,0.0,16649.61,0.0
TX,TX-09,12802618.0,15556168.46,15510958.0
TX,TX-10,2374870.36,2990569.45,2144791.36
TX,TX-11,0.0,54190.0,49900.0
TX,TX-12,480898.0,449153.0,504916.0
TX,TX-13,58334.48,2510.92,-48597.44
TX,TX-14,0.0,149604.0,0.0
TX,TX-15,589976.56,786000.0,0.0
TX,TX-16,1604494.0,709141.18,54637.63
TX,TX-17,0.0,594527.0,0.0
TX,TX-18,8199470.05,12528197.61,6734368.74
TX,TX-19,0.0,0.0,0.0
TX,TX-20,2818091.51,367359.18,1229497.0
TX,TX-21,71000.0,449961.0,994764.0
TX,TX-22,794292.0,0.0,155226.0
TX,TX-23,464451.0,61617.0,174186.0
TX,TX-24,347039.2,849699.0,426160.0
TX,TX-25,767987.84,1089810.0,2648924.02
TX,TX-26,0.0,0.0,0.0
TX,TX-27,149967.0,149966.0,0.0
TX,TX-28,0.0,0.0,0.0
TX,TX-29,427252.0,35217508.84,50712086.48
TX,TX-30,0.0,0.0,0.0
TX,TX-31,10585.0,149957.0,149917.0
TX,TX-32,358557.99,0.0,2860000.0
TX,TX-33,0.0,0.0,0.0
TX,TX-34,0.0,0.0,150000.0
TX,TX-35,4834654.0,374977.0,359824.25
TX,TX-36,132498206.34,104679351.85,99474513.26
TX,TX-37,7389640.8,11228836.08,16172766.0
TX,TX-38,57357.4,2730.0,0.0
UT,UT-01,139401376.0,128572059.0,84201967.41
UT,UT-02,1339583.0,129624.05,4116855.0
UT,UT-03,383894.0,423900.0,358675.8
UT,UT-04,0.0,0.0,0.0
VA,VA-01,749946.0,132382.0,43132.0
VA,VA-02,42861302.28,37128575.54,-13389798.98
VA,VA-03,118274471.53,123059282.05,105212759.89
VA,VA-04,0.0,141339.0,176306.43
VA,VA-05,1864253.71,3788553.94,5367267.43
VA,VA-06,421654.0,1229813.0,339393.0
VA,VA-07,1906921.55,1735068.78,1148329.67
VA,VA-08,5506871.52,7794618.68,8903841.05
VA,VA-09,2976168.62,2780300.0,697206.0
VA,VA-10,1291210.11,4779572.07,4487683.49
VA,VA-11,287222235.71,312365814.74,389510088.11
VT,VT-00,749482.0,198450.0,2580313.0
WA,WA-01,32798884.26,18619185.79,16092895.43
WA,WA-02,355771.09,45831.09,188808.09
WA,WA-03,0.0,0.0,0.0
WA,WA-04,750000.0,0.0,0.0
WA,WA-05,73833.0,163498.0,104245.94
WA,WA-06,15254.0,174462.23,18000.0
WA,WA-07,2188693.35,1545844.24,1353688.28
WA,WA-08,149993.0,449788.0,899952.0
WA,WA-09,3026387.0,314648.68,7235851.0
WA,WA-10,0.0,14114.8,1270.38
WI,WI-01,1273987.83,165620.0,143473.71
WI,WI-02,2951911.0,1957167.62,642617.0
WI,WI-03,0.0,149947.0,149956.0
WI,WI-04,0.0,37420.0,0.0
WI,WI-05,129925.0,0.0,55000.0
WI,WI-06,0.0,0.0,0.0
WI,WI-07,0.0,0.0,0.0
WI,WI-08,0.0,0.0,0.0
WV,WV-01,23521.0,0.0,0.0
WV,WV-02,38418898.92,33252195.29,33792896.75
WY,WY-00,305480.0,155316.0,547849.0
